Scenario,Algorithm,run,HV,IGD+,runtime_s,evaluations,evaluate_time_s,evaluate_calls,verifyta_time_s,verifyta_calls,verifyta_pct,feasible_calls,infeasible_calls,total_calls,feasibility_rate
Intersection_Easy,moead,8,0.8410788149804361,0.12944602983142597,37.397035900037736,4260.0,295.05623180116527,3497.0,287.04525709629524,1493.0,97.28493289026055,2249.0,2012.0,4261.0,0.5278103731518423
Intersection_Easy,moead,9,0.8410788149804361,0.12944602983142597,35.21391039993614,4440.0,276.8957343933871,3649.0,270.2560279988684,1385.0,97.60209148433987,2155.0,2286.0,4441.0,0.48525106957892367
Intersection_Easy,eps-constraint,0,0.7703662525298802,0.16788271805838317,12.73091739998199,1861.0,12.675275498186238,1861.0,12.499733101343736,187.0,98.61508022553339,170.0,1691.0,1861.0,0.09134873723804406
Intersection_Easy,eps-constraint,1,0.8012295945195854,0.1445710793616588,22.618746799998917,3301.0,22.525795203167945,3301.0,22.1768972997088,331.0,98.4511183720161,317.0,2984.0,3301.0,0.09603150560436231
Intersection_Easy,eps-constraint,2,0.8246950574627224,0.14885396155628464,12.715565700083971,1861.0,12.66685990348924,1861.0,12.496776800253429,187.0,98.65725914289966,168.0,1693.0,1861.0,0.09027404621171413
Intersection_Easy,eps-constraint,3,0.8143677075616136,0.13682808476502437,14.368753399932757,2101.0,14.312519604456611,2101.0,14.114379799575545,211.0,98.61561898004759,191.0,1910.0,2101.0,0.09090909090909091
Intersection_Easy,eps-constraint,4,0.8218702359481701,0.1334144998804181,23.470992799964733,3421.0,23.369189401972108,3421.0,23.015823000925593,343.0,98.48789619970005,311.0,3110.0,3421.0,0.09090909090909091
Intersection_Easy,eps-constraint,5,0.8347443673453541,0.12989593268470837,17.298335600062273,2521.0,17.22711070009973,2521.0,16.978466500062495,253.0,98.55666916892922,229.0,2292.0,2521.0,0.09083696945656486
Intersection_Easy,eps-constraint,6,0.8343093006787173,0.12995946223574947,12.75235970003996,1861.0,12.703258499735966,1861.0,12.52802169881761,187.0,98.62053660545443,174.0,1687.0,1861.0,0.09349811929070392
Intersection_Easy,eps-constraint,7,0.7316899694309729,0.20150717419702882,7.5969218000536785,1021.0,7.569405599846505,1021.0,7.472113699885085,112.0,98.71466922101001,105.0,916.0,1021.0,0.10284035259549461
Intersection_Easy,eps-constraint,8,0.7698626268668586,0.20142136591159962,12.705470200045966,1861.0,12.655270902323537,1861.0,12.486235499498434,187.0,98.66430830181544,160.0,1701.0,1861.0,0.08597528210639441
Intersection_Easy,eps-constraint,9,0.7942447634378531,0.14935995123722873,18.118951999931596,2641.0,18.04017599823419,2641.0,17.78168600006029,265.0,98.56714259218313,234.0,2407.0,2641.0,0.08860280196895115
Intersection_Hard,nsga2,0,0.39413809222520874,0.495693769216904,37.83170470001642,4860.0,314.52865509456024,4659.0,305.4911393985385,1540.0,97.1266479064349,1741.0,3120.0,4861.0,0.3581567578687513
Intersection_Hard,nsga2,1,0.3931883538199595,0.49570005789363947,36.83221400005277,4860.0,310.23994510946795,4655.0,302.6635860991664,1512.0,97.5579034454676,1711.0,3150.0,4861.0,0.3519851882328739
Intersection_Hard,nsga2,2,0.3928561850802652,0.4959595010201588,37.857630599988624,4860.0,304.3425418990664,4636.0,296.5250220996095,1496.0,97.43134175371067,1720.0,3141.0,4861.0,0.3538366591236371
Intersection_Hard,nsga2,3,0.39373787982326963,0.49526400138266935,38.3514448000351,4860.0,306.40436260192655,4686.0,299.23434100078885,1495.0,97.6599479393011,1669.0,3192.0,4861.0,0.3433449907426456
Intersection_Hard,nsga2,4,0.3938723790896135,0.49561866017685124,39.34557120001409,4860.0,333.16294500231743,4683.0,322.91383379895706,1639.0,96.9236941391279,1814.0,3047.0,4861.0,0.3731742439827196
Intersection_Hard,nsga2,5,0.3937034361140903,0.49535283061995183,40.13803090003785,4860.0,325.6940296035027,4654.0,316.11603290063795,1531.0,97.05920408964053,1734.0,3127.0,4861.0,0.3567167249537132
Intersection_Hard,nsga2,6,0.39333780636264587,0.49557474785646904,44.010143400053494,4860.0,369.96961810067296,4681.0,355.05315679637715,1565.0,95.96819290706274,1740.0,3121.0,4861.0,0.3579510388808887
Intersection_Hard,nsga2,7,0.3928528046311848,0.4964135402451057,39.88531399995554,4860.0,325.2398402019171,4669.0,314.6798581988551,1511.0,96.75317083033057,1699.0,3162.0,4861.0,0.3495165603785229
Intersection_Hard,nsga2,8,0.3933765455694867,0.4955549773954104,39.685976499924436,4860.0,334.45391819882207,4664.0,324.97900570265483,1590.0,97.16704993405558,1784.0,3077.0,4861.0,0.3670026743468422
Intersection_Hard,nsga2,9,0.3943398664632654,0.4948374151749276,40.22393219999503,4860.0,333.4507563044317,4677.0,324.9727013015654,1613.0,97.4574791501969,1794.0,3067.0,4861.0,0.369059864225468
Intersection_Hard,sms-emoa,0,0.3944410268316272,0.4948137245216316,40.498525899951346,4860.0,341.80106030532625,4647.0,331.9099696025951,1660.0,97.10618489776024,1873.0,2988.0,4861.0,0.3853116642666118
Intersection_Hard,sms-emoa,1,0.39399136755628017,0.49509910851639394,38.073507499997504,4860.0,303.4858992998488,4624.0,295.4920980972238,1534.0,97.36600572841539,1762.0,3099.0,4861.0,0.3624768566138655
Intersection_Hard,sms-emoa,2,0.3926993968020348,0.4970286938866463,37.53621759999078,4860.0,309.16566120274365,4622.0,301.1596148968674,1567.0,97.41043482166474,1804.0,3057.0,4861.0,0.3711170541040938
Intersection_Hard,sms-emoa,3,0.3916698671801234,0.49691535384316504,38.14206999994349,4860.0,311.5530222004745,4666.0,303.87481749861035,1552.0,97.53550626868146,1747.0,3114.0,4861.0,0.3593910717959268
Intersection_Hard,sms-emoa,4,0.3891049640628717,0.49896713919752483,38.961374799953774,4860.0,319.00024810957257,4689.0,310.1493623011047,1608.0,97.22542980423398,1777.0,3084.0,4861.0,0.36556264143180417
Intersection_Hard,sms-emoa,5,0.3943593019013737,0.4950795612379078,38.047983399941586,4860.0,296.456651898101,4647.0,289.394284497248,1509.0,97.6177402815436,1719.0,3142.0,4861.0,0.3536309401357745
Intersection_Hard,sms-emoa,6,0.3945667121282565,0.49464444732508506,40.158929899916984,4860.0,315.3726032002596,4662.0,307.3451564004645,1588.0,97.45461504317869,1782.0,3079.0,4861.0,0.36659123637111707
Intersection_Hard,sms-emoa,7,0.39438558891938896,0.4948906187373055,37.73010669997893,4860.0,309.23842420370784,4678.0,301.346026898711,1549.0,97.44779539434019,1727.0,3134.0,4861.0,0.3552766920386752
Intersection_Hard,sms-emoa,8,0.3941527073695061,0.495204741712603,36.84032359998673,4860.0,307.8473191986559,4645.0,299.6639259000076,1553.0,97.34173637764651,1766.0,3095.0,4861.0,0.3632997325653158
Intersection_Hard,sms-emoa,9,0.39274473517274217,0.49617094026473935,37.87533670000266,4860.0,309.1243747031549,4677.0,301.66584840300493,1550.0,97.5872086090551,1731.0,3130.0,4861.0,0.3560995679901255
Intersection_Hard,qehvi,0,0.39474077506571265,0.4944918699021468,16.164143499918282,44.0,3.282660700380802,47.0,3.2472504993202165,47.0,98.92129573255993,45.0,2.0,47.0,0.9574468085106383
Intersection_Hard,qehvi,1,0.39027189040283417,0.4980073551766294,14.688119299942628,44.0,3.446274299873039,48.0,3.4096014999086037,48.0,98.93587112419384,45.0,3.0,48.0,0.9375
Intersection_Hard,qehvi,2,0.39474077506571265,0.4944918699021468,15.688756700023077,44.0,3.134721999755129,45.0,3.100265699904412,45.0,98.90081800384823,45.0,0.0,45.0,1.0
Intersection_Hard,qehvi,3,0.39474077506571265,0.4944918699021468,14.885479199932888,44.0,3.1476570001104847,45.0,3.1134679998504,45.0,98.91382700659936,45.0,0.0,45.0,1.0
Intersection_Hard,qehvi,4,0.39474077506571265,0.4944918699021468,15.248232600046322,44.0,3.2615191001677886,47.0,3.2264472999377176,47.0,98.9246789869093,45.0,2.0,47.0,0.9574468085106383
Intersection_Hard,qehvi,5,0.39474077506571265,0.4944918699021468,15.289057399961166,44.0,3.2633856998290867,45.0,3.2284990003099665,45.0,98.93096609692972,45.0,0.0,45.0,1.0
Intersection_Hard,qehvi,6,0.39474077506571265,0.4944918699021468,19.74291659996379,44.0,3.224132999894209,46.0,3.1891302993753925,46.0,98.91435308282985,45.0,1.0,46.0,0.9782608695652174
Intersection_Hard,qehvi,7,0.3938406237578809,0.4951844485069092,14.163967599975877,44.0,3.192232899949886,46.0,3.156792900059372,46.0,98.88980531805589,45.0,1.0,46.0,0.9782608695652174
Intersection_Hard,qehvi,8,0.39474077506571265,0.4944918699021468,14.30720509996172,44.0,3.3350037003401667,48.0,3.2975188000127673,48.0,98.8760162297998,45.0,3.0,48.0,0.9375
Intersection_Hard,qehvi,9,0.39474077506571265,0.4944918699021468,15.947500699898228,44.0,3.2123761002440006,46.0,3.1773709000553936,46.0,98.91030193550662,45.0,1.0,46.0,0.9782608695652174
Intersection_Hard,moead,0,0.3947400466691852,0.4944924271381584,34.43488060007803,4860.0,300.91373479843605,3962.0,293.82343829702586,1480.0,97.643744475087,2377.0,2484.0,4861.0,0.488994034149352
Intersection_Hard,moead,1,0.39473538438746797,0.4944959939874913,37.46363589994144,4860.0,314.1528419010574,4028.0,304.6044426021399,1544.0,96.96058796058105,2370.0,2491.0,4861.0,0.4875540012343139
Intersection_Hard,moead,2,0.3946324766910705,0.49457477692142343,31.839168000034988,4860.0,265.04223799856845,3937.0,259.60978270170745,1334.0,97.95034356113068,2257.0,2604.0,4861.0,0.4643077556058424
Intersection_Hard,moead,3,0.39473771576144845,0.494494210357939,33.9073795999866,4860.0,293.15227699652314,3917.0,286.278329300927,1430.0,97.6551614178055,2374.0,2487.0,4861.0,0.4883768771857642
Intersection_Hard,moead,4,0.3947396096118443,0.49449276149711285,34.02937000000384,4860.0,289.6714002004592,3973.0,283.3035613988759,1405.0,97.80170261987321,2291.0,2570.0,4861.0,0.4713022011931701
Intersection_Hard,moead,5,0.3947400466691852,0.4944924271381584,32.71642990002874,4860.0,288.97748440667056,3900.0,282.7525259971153,1400.0,97.84586732688314,2356.0,2505.0,4861.0,0.4846739354042378
Intersection_Hard,moead,6,0.39474077506571265,0.4944918699021468,32.67699150007684,4200.0,288.58549110323656,3563.0,280.77830090222415,1377.0,97.29466988407275,2010.0,2191.0,4201.0,0.4784575101166389
Intersection_Hard,moead,7,0.39474077506571265,0.4944918699021468,32.66452150000259,4860.0,284.5095649015857,3941.0,277.58838599873707,1407.0,97.5673299752707,2322.0,2539.0,4861.0,0.4776794898169101
Intersection_Hard,moead,8,0.39474077506571265,0.4944918699021468,30.37482030002866,4620.0,265.10021700616926,3754.0,259.45394229877274,1288.0,97.87013576557536,2153.0,2468.0,4621.0,0.4659164682969054
Intersection_Hard,moead,9,0.39474077506571265,0.4944918699021468,37.038449299987406,4860.0,315.50026379688643,4026.0,307.36887209804263,1546.0,97.42269892234428,2379.0,2482.0,4861.0,0.4894054721250771
Intersection_Hard,eps-constraint,0,0.3789815506340562,0.5077254233116187,22.158437400008552,3191.0,22.05789650150109,3191.0,21.69558929814957,320.0,98.35747165045015,307.0,2884.0,3191.0,0.09620808523973676
Intersection_Hard,eps-constraint,1,0.24770876739145803,0.6858696814391758,12.964685800019652,1871.0,12.91148299886845,1871.0,12.721572600770742,188.0,98.52913566850259,187.0,1684.0,1871.0,0.09994655264564405
Intersection_Hard,eps-constraint,2,0.3520885545714606,0.5353042192517838,20.01349449995905,2891.0,19.9229553041514,2891.0,19.60434849979356,290.0,98.40080550553937,283.0,2608.0,2891.0,0.09789000345901072
Intersection_Hard,eps-constraint,3,0.35539050638368186,0.5428462360154559,15.001195000018924,2171.0,14.936729097738862,2171.0,14.710004900232889,218.0,98.48210276813352,211.0,1960.0,2171.0,0.09719023491478582
Intersection_Hard,eps-constraint,4,0.28815337301849503,0.6209496960538005,13.080206700018607,1871.0,13.029459597659297,1871.0,12.832855799351819,188.0,98.49108248247842,181.0,1690.0,1871.0,0.09673971138428648
Intersection_Hard,eps-constraint,5,0.365734253460615,0.5205704041232234,15.387107500107959,2231.0,15.320424800505862,2231.0,15.082239599199966,224.0,98.44530941923992,221.0,2010.0,2231.0,0.09905871806364859
Intersection_Hard,eps-constraint,6,0.38857073073313664,0.4993958407943815,25.070445099961944,3611.0,24.95740519836545,3611.0,24.529233297798783,362.0,98.28438935392727,357.0,3254.0,3611.0,0.09886458044862918
Intersection_Hard,eps-constraint,7,0.34729360968242595,0.5408190095844324,12.922280700062402,1871.0,12.866266802651808,1871.0,12.673039698973298,188.0,98.49818827292867,184.0,1687.0,1871.0,0.09834313201496526
Intersection_Hard,eps-constraint,8,0.35332669471719585,0.5339079192788801,17.541660899994895,2531.0,17.46935820346698,2531.0,17.193272599950433,254.0,98.41960076437292,244.0,2287.0,2531.0,0.09640458316870802
Intersection_Hard,eps-constraint,9,0.2951791162454549,0.6104062549151442,12.995361600071192,1871.0,12.942345600342378,1871.0,12.752198400208727,188.0,98.53081345526253,186.0,1685.0,1871.0,0.09941207910208445
LaneMerge_Easy,nsga2,0,0.6571179701716025,0.25923891463052073,33.6606040999759,4860.0,288.72940210439265,4644.0,282.16622889984865,1472.0,97.7268774303176,1650.0,3211.0,4861.0,0.3394363299732565
LaneMerge_Easy,nsga2,1,0.6570009249872762,0.25920564965592297,35.228252000059,4860.0,302.47551930102054,4697.0,294.9392330995761,1515.0,97.50846408368525,1620.0,3241.0,4861.0,0.3332647603373791
LaneMerge_Easy,nsga2,2,0.6554464342543247,0.2602154914093205,34.1115496000275,4860.0,286.90596119419206,4679.0,280.2975882985629,1477.0,97.69667633669128,1604.0,3257.0,4861.0,0.3299732565315779
LaneMerge_Easy,nsga2,3,0.6601118974741392,0.25753575971027654,39.000078000011854,4860.0,330.1271598020103,4690.0,322.04817549465224,1667.0,97.55276593655508,1772.0,3089.0,4861.0,0.36453404649249127
LaneMerge_Easy,nsga2,4,0.6567201397662379,0.2597388755620735,39.501144299982116,4860.0,349.89958280010615,4685.0,339.3525362999644,1754.0,96.9856933192838,1886.0,2975.0,4861.0,0.38798601110882536
LaneMerge_Easy,nsga2,5,0.6580420660703691,0.25868331278554474,35.4279618000146,4860.0,294.99558510130737,4659.0,288.3379088015063,1522.0,97.74312680051985,1672.0,3189.0,4861.0,0.3439621477062333
LaneMerge_Easy,nsga2,6,0.6596080922970617,0.2579010946082219,35.39392309996765,4860.0,301.40213620103896,4655.0,294.037901199772,1537.0,97.55667458297147,1674.0,3187.0,4861.0,0.34437358568195847
LaneMerge_Easy,nsga2,7,0.6532395668182398,0.2615850562220896,34.902022999944165,4860.0,306.54935810377356,4675.0,298.9784169010818,1548.0,97.53027008455557,1675.0,3186.0,4861.0,0.344579304669821
LaneMerge_Easy,nsga2,8,0.6532031019223007,0.26134466782596294,36.659428099985234,4860.0,305.61072129849344,4675.0,298.3518296019174,1540.0,97.62479154339412,1669.0,3192.0,4861.0,0.3433449907426456
LaneMerge_Easy,nsga2,9,0.6568592124074748,0.2597343830945206,34.74844230001327,4860.0,290.10041540150996,4653.0,283.6396701011108,1491.0,97.77292793894927,1644.0,3217.0,4861.0,0.3382020160460811
LaneMerge_Easy,sms-emoa,0,0.657455539487391,0.2590366953080188,35.48194670001976,4860.0,302.3550145084737,4650.0,295.1221619992284,1545.0,97.60782783080234,1716.0,3145.0,4861.0,0.3530137831721868
LaneMerge_Easy,sms-emoa,1,0.654463637023287,0.26081180856535735,34.590890799998306,4860.0,290.7693586021196,4680.0,283.80611159675755,1497.0,97.60523356421116,1621.0,3240.0,4861.0,0.3334704793252417
LaneMerge_Easy,sms-emoa,2,0.6590475930842508,0.25807795202290085,34.84633979992941,4860.0,296.0771779085044,4678.0,288.88770920038223,1508.0,97.57175856683425,1639.0,3222.0,4861.0,0.3371734211067682
LaneMerge_Easy,sms-emoa,3,0.6595256474129377,0.257887696883408,37.97228740004357,4860.0,327.31366980157327,4668.0,317.72044579905923,1616.0,97.06910377182544,1744.0,3117.0,4861.0,0.358773914832339
LaneMerge_Easy,sms-emoa,4,0.656989246258174,0.25955788714568534,38.11106230004225,4860.0,333.9647593025584,4668.0,324.208885400556,1666.0,97.07877144810841,1822.0,3039.0,4861.0,0.37481999588562026
LaneMerge_Easy,sms-emoa,5,0.6556731290881047,0.2599574337143376,35.558986100018956,4860.0,304.8102898065699,4653.0,297.7820203034207,1526.0,97.69421514358676,1686.0,3175.0,4861.0,0.3468422135363094
LaneMerge_Easy,sms-emoa,6,0.6593545984847371,0.25790961662676853,34.48873630003072,4860.0,295.8204112898093,4651.0,289.3615340994438,1509.0,97.81662219919036,1652.0,3209.0,4861.0,0.3398477679489817
LaneMerge_Easy,sms-emoa,7,0.6510035472693395,0.26260502847306855,35.51236319995951,4860.0,295.9053220031783,4685.0,289.7020397965098,1505.0,97.90362600960523,1627.0,3234.0,4861.0,0.3347047932524172
LaneMerge_Easy,sms-emoa,8,0.6580912383548843,0.2585967223407394,35.83644860005006,4860.0,286.5449910983443,4667.0,280.8416690963786,1481.0,98.0096242547795,1613.0,3248.0,4861.0,0.3318247274223411
LaneMerge_Easy,sms-emoa,9,0.6542786908971717,0.26072924457931745,34.324060400016606,4860.0,287.58322079421487,4645.0,281.3937633011956,1462.0,97.84776821264957,1624.0,3237.0,4861.0,0.3340876362888295
LaneMerge_Easy,qehvi,0,0.6601829378943626,0.25746993161135046,14.003624700009823,38.0,4.5959591009886935,75.0,4.5505567997461185,66.0,99.01212564679246,39.0,38.0,77.0,0.5064935064935064
LaneMerge_Easy,qehvi,1,0.6601829378943626,0.25746993161135046,14.93530239991378,42.0,4.233592700213194,61.0,4.1911652002017945,61.0,98.99783699057156,43.0,18.0,61.0,0.7049180327868853
LaneMerge_Easy,qehvi,2,0.6175419222635126,0.2856390988357213,13.89293660002295,33.0,3.8220786004094407,64.0,3.785011899890378,55.0,99.03019523159226,34.0,30.0,64.0,0.53125
LaneMerge_Easy,qehvi,3,0.6601829378943626,0.25746993161135046,14.09072009997908,35.0,3.964572299970314,59.0,3.926934299990535,57.0,99.05064160439045,36.0,28.0,64.0,0.5625
LaneMerge_Easy,qehvi,4,0.6601829378943626,0.25746993161135046,15.285194700001739,40.0,3.99743519956246,57.0,3.958714199718088,55.0,99.03135390791049,41.0,16.0,57.0,0.7192982456140351
LaneMerge_Easy,qehvi,5,0.6472908582528624,0.26483833625516184,12.862207799917087,30.0,4.069815899711102,83.0,4.030825500492938,58.0,99.04196159779778,31.0,52.0,83.0,0.37349397590361444
LaneMerge_Easy,qehvi,6,0.6601829378943626,0.25746993161135046,14.909945100080222,40.0,5.231036300421692,139.0,5.181418400257826,73.0,99.05147092632741,41.0,98.0,139.0,0.2949640287769784
LaneMerge_Easy,qehvi,7,0.6026189751445762,0.3306366165576917,10.942372500081547,26.0,3.845694800023921,121.0,3.8088836004026234,55.0,99.0427945654692,27.0,94.0,121.0,0.2231404958677686
LaneMerge_Easy,qehvi,8,0.6512186621172669,0.2624782908413749,11.411832600017078,27.0,3.608723699580878,67.0,3.575865800026804,52.0,99.08948696853987,28.0,39.0,67.0,0.417910447761194
LaneMerge_Easy,qehvi,9,0.6601829378943626,0.25746993161135046,15.579378700000234,37.0,4.343739499687217,63.0,4.302724599954672,62.0,99.05576980996446,38.0,29.0,67.0,0.5671641791044776
LaneMerge_Easy,moead,0,0.6601414957249627,0.2574918135235314,32.18157080002129,4860.0,285.67028369451873,3934.0,278.988213801058,1373.0,97.66091530170979,2265.0,2596.0,4861.0,0.46595350750874304
LaneMerge_Easy,moead,1,0.6601829378943626,0.25746993161135046,31.84438940009568,4860.0,280.12110949656926,3947.0,274.18236220034305,1352.0,97.87993582243793,2232.0,2629.0,4861.0,0.4591647809092779
LaneMerge_Easy,moead,2,0.6601829378943626,0.25746993161135046,32.85759239993058,4860.0,275.3089731987566,3933.0,268.90109799907077,1370.0,97.67247862456713,2252.0,2609.0,4861.0,0.4632791606665295
LaneMerge_Easy,moead,3,0.6599983857199003,0.25756747109375155,31.94314220000524,4860.0,282.4891925037373,3969.0,275.8048998999875,1363.0,97.6337882010614,2209.0,2652.0,4861.0,0.4544332441884386
LaneMerge_Easy,moead,4,0.6601687580311556,0.25747741735604457,31.574408999993466,4860.0,277.87687770067714,3983.0,272.2468036018545,1359.0,97.97389615666862,2204.0,2657.0,4861.0,0.4534046492491257
LaneMerge_Easy,moead,5,0.6601829378943626,0.25746993161135046,30.716278600040823,4860.0,278.1805117019685,3962.0,272.27164480113424,1328.0,97.87588754342188,2190.0,2671.0,4861.0,0.45052458341904955
LaneMerge_Easy,moead,6,0.6601829378943626,0.25746993161135046,30.749700300046243,4860.0,274.1040675017284,3948.0,268.78286440169904,1342.0,98.05869239791714,2208.0,2653.0,4861.0,0.454227525200576
LaneMerge_Easy,moead,7,0.6601829378943626,0.25746993161135046,30.60539289994631,4860.0,275.48441410425585,3952.0,270.31929409806617,1330.0,98.12507723059971,2196.0,2665.0,4861.0,0.45175889734622504
LaneMerge_Easy,moead,8,0.6601802790841539,0.2574713351247607,30.603386700036936,4860.0,282.5034393032547,3951.0,276.5784827021416,1357.0,97.90269576337691,2226.0,2635.0,4861.0,0.45793046698210244
LaneMerge_Easy,moead,9,0.6601823839848012,0.2574702240009535,31.63687119993847,4860.0,268.33591559599154,4040.0,262.7300434985664,1352.0,97.91087522332813,2138.0,2723.0,4861.0,0.43982719605019543
LaneMerge_Easy,eps-constraint,0,0.650503516746409,0.26290076891896164,16.658157199970447,2346.0,16.594370298320428,2346.0,16.370101700071245,235.0,98.648526010825,183.0,2163.0,2346.0,0.07800511508951406
LaneMerge_Easy,eps-constraint,1,0.6385898755502046,0.2703951685977445,22.7083628999535,3246.0,22.615502202999778,3246.0,22.294661299558356,325.0,98.58132310942507,256.0,2990.0,3246.0,0.07886629698089957
LaneMerge_Easy,eps-constraint,2,0.5011307538508801,0.4035314522027546,13.107881000032648,1866.0,13.060243699233979,1866.0,12.889369501266629,187.0,98.6916461751983,146.0,1720.0,1866.0,0.0782422293676313
LaneMerge_Easy,eps-constraint,3,0.6533410810021623,0.26124385656696214,16.325388099998236,2346.0,16.26236549881287,2346.0,16.041479199542664,235.0,98.64173327498801,180.0,2166.0,2346.0,0.07672634271099744
LaneMerge_Easy,eps-constraint,4,0.6434920605985788,0.2672104950539939,15.735834800056182,2226.0,15.674674500944093,2226.0,15.460276399739087,223.0,98.63220061640136,174.0,2052.0,2226.0,0.07816711590296496
LaneMerge_Easy,eps-constraint,5,0.6589365643433133,0.258133350741902,7.792626700014807,1026.0,7.76544389675837,1026.0,7.67264169966802,112.0,98.80493377681745,81.0,945.0,1026.0,0.07894736842105263
LaneMerge_Easy,eps-constraint,6,0.6391790373981928,0.27000531768687547,15.565086699905805,2226.0,15.504628301714547,2226.0,15.294355601421557,223.0,98.64380689300538,173.0,2053.0,2226.0,0.07771787960467205
LaneMerge_Easy,eps-constraint,7,0.649936097594426,0.26323828879669503,19.643437399994582,2826.0,19.565661600674503,2826.0,19.283207400003448,283.0,98.55637797261444,238.0,2588.0,2826.0,0.08421797593772117
LaneMerge_Easy,eps-constraint,8,0.6337659557879287,0.27365717913745924,13.024239799939096,1866.0,12.972208299441263,1866.0,12.801177399232984,187.0,98.68155909726144,142.0,1724.0,1866.0,0.07609860664523044
LaneMerge_Easy,eps-constraint,9,0.6409017229629457,0.30445721646357665,14.97222279990092,2106.0,14.912331500439905,2106.0,14.71791600016877,211.0,98.6962769687262,148.0,1958.0,2106.0,0.07027540360873694
LaneMerge_Hard,nsga2,0,0.38875653117904313,0.4994957274489323,40.35983289999422,4860.0,341.4854875050951,4658.0,333.1512434987817,1527.0,97.55941487668959,1677.0,3184.0,4861.0,0.3449907426455462
LaneMerge_Hard,nsga2,1,0.387665289209956,0.5007361810633195,41.091307800030336,4860.0,344.1902804952115,4691.0,336.88878309645224,1540.0,97.87864509472666,1650.0,3211.0,4861.0,0.3394363299732565
LaneMerge_Hard,nsga2,2,0.38614800350015627,0.5014714700804491,43.19043409998994,4860.0,380.23586670693476,4686.0,369.6631915010512,1655.0,97.21944294801825,1799.0,3062.0,4861.0,0.3700884591647809
LaneMerge_Hard,nsga2,3,0.3891382758023262,0.4989739895901705,41.605131099931896,4860.0,341.5793190021068,4678.0,333.35509170382284,1537.0,97.59229354917906,1682.0,3179.0,4861.0,0.3460193375848591
LaneMerge_Hard,nsga2,4,0.3882537226511207,0.49967904396090235,42.37893350003287,4860.0,356.3667021067813,4658.0,347.0801119025564,1577.0,97.39409149358677,1745.0,3116.0,4861.0,0.3589796338202016
LaneMerge_Hard,nsga2,5,0.3877100619296899,0.5002417693838264,45.91233459999785,4860.0,399.635225998587,4685.0,387.39171259861905,1732.0,96.93632778007132,1857.0,3004.0,4861.0,0.38202016046081055
LaneMerge_Hard,nsga2,6,0.3890370126925857,0.4990325364443833,42.81943889998365,4860.0,359.5325607986888,4694.0,350.5458474975312,1603.0,97.50044522220911,1722.0,3139.0,4861.0,0.3542480970993623
LaneMerge_Hard,nsga2,7,0.38875897125129055,0.49924085082549174,41.29208370007109,4860.0,353.2780298064463,4655.0,344.97828000131994,1566.0,97.6506464866571,1726.0,3135.0,4861.0,0.3550709730508126
LaneMerge_Hard,nsga2,8,0.3842723901617244,0.5030518127953547,41.45046480000019,4860.0,350.36729150172323,4658.0,341.7914686986478,1546.0,97.55233350512879,1700.0,3161.0,4861.0,0.3497222793663855
LaneMerge_Hard,nsga2,9,0.38436337065013926,0.5031054942771318,42.14891959994566,4860.0,339.2053713040659,4681.0,330.72416359581985,1525.0,97.49968354697913,1669.0,3192.0,4861.0,0.3433449907426456
LaneMerge_Hard,sms-emoa,0,0.38309531103842814,0.5047396526570044,41.7559965000255,4860.0,352.3149264997337,4686.0,344.3599117025733,1578.0,97.74207273129359,1695.0,3166.0,4861.0,0.3486936844270726
LaneMerge_Hard,sms-emoa,1,0.3885091231052632,0.49952482491735006,40.490926099941134,4860.0,337.0731083045248,4670.0,329.9807254996849,1519.0,97.89589183174104,1646.0,3215.0,4861.0,0.3386134540218062
LaneMerge_Hard,sms-emoa,2,0.38880711071600865,0.49936478973262766,44.60946729988791,4860.0,378.5902163020801,4655.0,368.61329219990876,1634.0,97.36471686996511,1810.0,3051.0,4861.0,0.3723513680312693
LaneMerge_Hard,sms-emoa,3,0.38892505356508794,0.4991043829184479,42.6667190999724,4860.0,364.9396019895794,4650.0,355.3003863005433,1595.0,97.35868191983414,1764.0,3097.0,4861.0,0.3628882945895906
LaneMerge_Hard,sms-emoa,4,0.3835512637480999,0.5036814386772783,40.93052890000399,4860.0,341.4164264035644,4690.0,332.50036529789213,1521.0,97.38850845590738,1657.0,3204.0,4861.0,0.3408763628882946
LaneMerge_Hard,sms-emoa,5,0.38786630421810747,0.4999788013820253,48.26816450001206,4860.0,393.8171563940123,4684.0,382.85375880170614,1652.0,97.21611986316378,1778.0,3083.0,4861.0,0.36576836041966676
LaneMerge_Hard,sms-emoa,6,0.38837313717126326,0.49957019755996174,50.65496890002396,4860.0,399.9978972011013,4660.0,391.0074316980317,1617.0,97.7523718084574,1772.0,3089.0,4861.0,0.36453404649249127
LaneMerge_Hard,sms-emoa,7,0.3877171385635448,0.5001279852732381,50.60427889996208,4860.0,398.3791833000723,4686.0,390.8095426992513,1579.0,98.09989052688044,1700.0,3161.0,4861.0,0.3497222793663855
LaneMerge_Hard,sms-emoa,8,0.3877707125850803,0.5012441454526254,49.95804800000042,4860.0,390.8504835984204,4664.0,383.5953087968519,1537.0,98.14374675073377,1682.0,3179.0,4861.0,0.3460193375848591
LaneMerge_Hard,sms-emoa,9,0.3851186050523179,0.5023653473567712,49.39541880006436,4860.0,390.9414415038191,4667.0,380.462497996632,1573.0,97.3195618589633,1728.0,3133.0,4861.0,0.35548241102653777
