Scenario,Algorithm,Generation,median,q1,q3
Intersection_Easy,qehvi,8,0.0015086145329952616,0.00043956224624706967,0.0029856451093710915
Intersection_Easy,qehvi,9,0.0015086145329952616,0.00043956224624706967,0.0029856451093710915
Intersection_Easy,qehvi,10,0.0015086145329952616,0.00043956224624706967,0.0029856451093710915
Intersection_Easy,qehvi,11,0.0015086145329952616,0.00043956224624706967,0.0029856451093710915
Intersection_Easy,qehvi,12,0.0015086145329952616,0.00043956224624706967,0.0029856451093710915
Intersection_Easy,qehvi,13,0.0015086145329952616,0.00043956224624706967,0.0029856451093710915
Intersection_Easy,qehvi,14,0.0015086145329952616,0.00043956224624706967,0.0029856451093710915
Intersection_Easy,qehvi,15,0.0015086145329952616,0.00043956224624706967,0.0029856451093710915
Intersection_Easy,qehvi,16,0.0015086145329952616,0.00043956224624706967,0.0029856451093710915
Intersection_Easy,sms-emoa,1,0.05108713682360275,0.03926616978127509,0.06146113814750665
Intersection_Easy,sms-emoa,2,0.05416907227082316,0.04774476618666524,0.06483850803563238
Intersection_Easy,sms-emoa,3,0.06638126172703465,0.05512633943346254,0.07048089907295527
Intersection_Easy,sms-emoa,4,0.07817739140756803,0.0582514029078363,0.08339493164913658
Intersection_Easy,sms-emoa,5,0.08394139341065898,0.0718496096633866,0.0878593452878851
Intersection_Easy,sms-emoa,6,0.0867572870074195,0.0781767508139724,0.09290465993258731
Intersection_Easy,sms-emoa,7,0.0880845629245735,0.08108050559575228,0.0906733110533318
Intersection_Easy,sms-emoa,8,0.08882094625711418,0.08571027365610567,0.09517851012832743
Intersection_Easy,sms-emoa,9,0.07236876360517931,0.02539673904733006,0.09400555359648594
Intersection_Easy,sms-emoa,10,0.048140791673493125,0.02832850873520576,0.08539727616357962
Intersection_Easy,sms-emoa,11,0.04887303853909167,0.0335190136684836,0.06980391641395485
Intersection_Easy,sms-emoa,12,0.0552562695102511,0.03335394306613399,0.06298820822881943
Intersection_Easy,sms-emoa,13,0.051006406923994566,0.0315333679663828,0.06645154660318031
Intersection_Easy,sms-emoa,14,0.051006406923994566,0.04794697754926373,0.06858714765554313
Intersection_Easy,sms-emoa,15,0.059515062803862054,0.049818909129785094,0.06966901870367445
Intersection_Easy,sms-emoa,16,0.06620459824629035,0.05579099913639569,0.07397288558960843
Intersection_Easy,sms-emoa,17,0.07005635468618135,0.05609047841200769,0.07524048183353099
Intersection_Easy,sms-emoa,18,0.07019503699271226,0.05809403264900268,0.07524048183353099
Intersection_Easy,sms-emoa,19,0.07373448346928238,0.06549816055201903,0.0753930524866663
Intersection_Easy,sms-emoa,20,0.07559722381426898,0.06866340322144178,0.08251878954885128
Intersection_Easy,sms-emoa,21,0.07898962086435121,0.07465385588349244,0.08361984627278571
Intersection_Easy,sms-emoa,22,0.08038192221844268,0.07478371608546242,0.08403589863819153
Intersection_Easy,sms-emoa,23,0.08238449388216217,0.07764424268753523,0.08506997801210611
Intersection_Easy,sms-emoa,24,0.08439233006866012,0.0794975562085637,0.08642166027439827
Intersection_Easy,sms-emoa,25,0.08543234275086743,0.07956344957408884,0.08776719870243993
Intersection_Easy,sms-emoa,26,0.08544301221430778,0.07960424144348525,0.08797044252604709
Intersection_Easy,sms-emoa,27,0.08684296269291811,0.08179628337926816,0.08819849475024305
Intersection_Easy,sms-emoa,28,0.08824528919139014,0.08179628337926816,0.09130452831746501
Intersection_Easy,sms-emoa,29,0.08864857145046695,0.08246424812812791,0.09177090791255768
Intersection_Easy,sms-emoa,30,0.08886917322912856,0.08256495707176709,0.09183320533442973
Intersection_Easy,sms-emoa,31,0.0902791193483353,0.08276769523609148,0.09204717621919437
